"text","stars"
"The Narrow is a beautiful unsuspecting restaurant in the Limehouse area of London.  It looks like nothing from the street but when you go down the stairs,...","5"
"It was just okay, kind of a let down as far as Gordon Ramsey restaurants go. We chose The Narrow for breakfast for two reasons: their early start time (open...","3"
"If I was only rating the food, The Narrow would get 5 stars, no questions asked. My husband and I started off our meal with the wings appetizer. They were...","3"
"I have not been here but this place deserves 5 stars for their customer service! I am from America and my boss in London wanted reservations here.. he was...","5"
"I am a SUCKER for a good rooftop bar. Fortunately enough for us, this one was located atop our hotel. The bar is bright, airy and spacious. The igloos were...","5"
"Date of Visit: 08.06.18Review: Having had a long day at a car show we were looking for a place to eat, a few options came to hand but nothing really stood...","4"
"A refreshing experience. I genuinely felt Brawn again...The whole environment was atmospheric to a T. Trendy without feeling pretentious or try-hard. In...","5"
"Warm and cozy, mouth watering aromas, a sustainability focus (real towels instead of paper) and Aesop soap - what's not to like? Oh and delicious food and a...","4"
"Splendid night at Brawn, wonderful service and love the open kitchen in the dining room. Ordered lots off of the menu - hilights were all of the desserts,...","5"
"I ordered a Coconut Chicken Vermicelli Noodle for delivery with Deliveroo and I like it since meat was good, flavor was delicate and portion was fair.","4"
"It was cold and rainy.  My husband and I were missing home and dying for some hot pho.  We tried Union Viet and were greeted by friendly staff and very...","4"
"This very simple, very inexpensive (especially for London) very small restaurant has very good summer rolls , pho and a shrimp appetizer, very nice people...","5"
"INCREDIBLE. I could eat here every single day. The fish tacos were amazing; so much flavor. A bit of spice and the perfect breading for the fish. The sauces...","5"
"Solid Mexican food with spice in London. The Chicken Tinga tacos and chorizo tacos were the best. Disappointed in the drinks. Ordered a margarita and it...","4"
"I ordered a burrito filled with roasted vegetables. There were tortillas, guacamole and a spicy salad on the side. I think it was all quite good, but not...","4"
"There is no queue number to take so you have to talk to the waiter and register with him. We went especially for the very tasty and juicy roast duck. The...","5"
"Had dinner here on a Saturday night at 7pm and the place was JAMMIN'.  Waited about 10 minutes for two of us but the entire time we were there, the dining...","4"
"Ah, its been a while since I've been to Gold Mine, and after my recent meal I kicked myself for not coming back earlier!They've now expanded to take over...","5"
"GR does it again. I just love their meat storage area. Expertly explained as to why and how it's stored that way. Staff trained well on the origin of their...","5"
"I wish I had better things to say about my experience at Maze Grill. The staff, ambiance, wine and sides were phenomenal. But I went for a steak! Although...","3"
"A two-star experience for me, but the rest of the group liked it. First time that I've eaten in a Gordon Ramsay resto; it wasn't a great introduction. It...","3"
"TLDR: Great grub for a great cause!____Came in expecting fish and chips. Had chips (fries) but no fish. They had actully revamped thier concept a few...","5"
"After a long day of exploring and jet lag, we found the Brigade thanks to Yelp down the block from our hotel. They recently went thru a rebranding, and...","5"
"Nice spot for a quiet breakfast and a pot of tea. Seats by the window are great for people watching. The avocado toast comes on a good slice of sourdough,...","4"
"During our week in London last summer, we had a nice dinner here with the family. I'm no expert but this is what I pictured as upscale British food. We...","4"
"First recommendation - don't go here before noon. I don't know why this place was open but as I wandered the street I saw that this very inviting restaurant...","2"
"I came here this past weekend. I ordered pan-fried trout and beelicious, a non-alcoholic drink. The beelicious drink was very tasty. You could taste the...","4"
"The vibes here are SO fun! The upstairs is a buzzing kitchen prep feel while the downstairs is a more relaxed intimate atmosphere.We ordered 8 different...","5"
"What a delight! I was visiting London on my holidays and we made the trip out to Shoreditch for the evening to dine at Andina. When we first walked in we...","5"
"Fantastic flavours but service really struggles here when it's busy as we experienced a few Sundays ago for brunch. It took a server a while to come to our...","4"
"Amazing selection of traditional Turkish cuisine on their menu! Service was very good, sweet staff","5"
"After a long day of walking around London, we found our way back to Camden Town and were starved. And it was 10 p.m. A bag of crisps wasn't gonna cut it....","5"
"OMG! So much food.Between the 2 of us, we ordered 1 main course (iskander kebab) and 3 starters (sausages, imam bayildi - stuffed aubergine and falafel)....","4"
"Two-year-old BP & WP is a funky, little resto offering up Spanish cuisine.  Not being too well-versed in the food of Spain, I couldn't exactly tell you from...","4"
"Gorgeous shabby chic, vintage industrial with some wood; so homely and wonderfully welcoming with the hosts (also the chef) serving you, talking to you...","5"
"Stoke Newington has Turkish cafes, great Indian food, sushi, hot salt beef bagels, fish and chips, and a bunch of pubs.  Now, thanks to Black Pig with White...","5"
"Amazing place for family and friends. Very good food and atmosphere. If you will ask me will I suggest this place to you, I would say yes. It is located in...","5"
"After all this confinement and isolating for the past 5 months since the previous excursion, we decided to have a treat and go up to London for a meal and a...","4"
"Elegant, timeless classy type of dining room. I like the green theme colour throughout. Had lunch on the upstairs outdoor terrace. Blankets free to use and...","5"
"Glad to be back! Last year I visited here I was impressed with their 肉夹馍! Very close to the original style in Xi'an!Now I moved to this country, partially...","5"
"Best noodles you'll ever have. Get the biangbiang with braised pork, unless you don't like spice. Drink an ice peak with it. Somewhere between Fanta and Irn...","5"
"Super tasty homemade noodles!!! We had dumpling soup, Biang biang noodles, and potstickers. Authentic Xi'an noodles are very hard to find and they did a...","5"
"Hands Down The Best Bar in London. Was there celebrating a friends BDay and it was an amazing experience. Great drinks at great prices. The Bartenders are...","5"
"What can I say?My sister and I hired a private booth for a girl's night out and damn what I night it turned out to be!I'll start off by saying its a...","4"
"I did have a bad experience here, my friend accidentally spilt his drink and the barman would not replace it for free even though this happened right in...","3"
"Lovely waiter who was attentive without being too creepy about It (you know those hovering types..). We had the baba ganoush with tabbouleh, and the fish of...","4"
"Great food, great value! The place has a weird set up as to get to the main room you have to walk through the kitchen.","5"
"Visited this Lebanese place one lazy Sunday with family. It was a tiny place (VERY small) but the food was great. The highlights being the baby chicken,...","5"
"Delicious avocado on sourdough (it's the bread from The Dusty Knuckle Bakery in Dalston, so no wonder it was so good) and we had no problem getting a table...","5"
"Crispin has a fantastic selection of coffees and their breakfast is a solid deal. I'm surprised there aren't more people here because this is a very...","5"
"We were in London for a couple of days catching up with friends. Bob, who lives on Artillary Passage, recommended Crispin for a lazy brunch on...","4"
"The first place I have ever frequented to offer eggwhite omelettes!!  This probably says a fair bit about their main clientele of beautiful people who...","4"
"Wonderful cafe and bar. They get very busy at certain points of the day. However, the museum and cafe is beautiful and worth it to spend some quality time...","4"
"I have been to the Serpentine Sackler Gallery many times and often admired the adjoining cafe/restaurant but never ventured. With a wonderful friend of...","5"
"Absolutely delicious!!! Really legit Greek food that is tastefully flavored and rightly portioned. We had the hummus, and baked feta as appetizers and...","5"
"Good for gluten free and vegetarian.  My husband is both and it's hard to find restaurants that cater to both dietary needs. I like meat and seafood so it's...","5"
"Hungry and looking for a place to eat around Holborn and the British museum then this little Greek restaurant should be right up your street. They do a...","3"
"INTROLebanese cuisine has not tickled my fancy like Al Balad and so with delight comes my raving review. Yes, this will be as fair as possible seeing as...","5"
"Al Balad is a hopping Lebanese restaurant packed with patrons in the evening. The place sings with happy banter and bustling servers and smells of delicious...","4"
"This place serves outstanding Lebanese food, and best of all, they open late. The chicken shawarma is one of the most flavorful and moist chicken I've had...","4"
"5 stars! I loved this place. I initially came across an article written about King NY, and apparently the owners met here about ten years ago. Did a quick...","5"
"It's a scene.So, as someone else already pointed out, it's a trek to get to, even with London's fantastic underground. With that being said, it's a...","3"
"We were there for dinner on my 70th birthday, the reservation being booked on line by my son. My husband was there on time and they gave him a table next to...","2"
"This a quite nice Portuguese place. First of all, the place is beautiful, charming, and cozy. The selection of wines is varied with nice labels. The food...","5"
"We fancied something different from ""Fish"" when we visited Borough Market.  I had found this place online...it looked interestingOf course we went for the...","4"
"Very good place for grilled Portuguese chicken. The restaurant is simple but nice and service is friendly. Prices are good.I shared some Iberico Pork...","4"
"What a wonderful experience! I have only eaten at one or two other sushi places I have enjoyed more! I'm only visiting for four days but I will be back!","5"
"A very good and authentic Japanese restaurant with menu in Japanese and real Izakaya food. We ordered a lot of different dishes to share and everything was...","5"
"This is one of the hidden gems in the city. However, it is quite popular among Japanese, because I tried to book this place for a couple of time and it was...","4"
"We were so blown away by this food! Tucked into a side street, we were pleased to find it busy but not packed. We were able to be seated immediately for a...","5"
"I heard great things about Bone Daddies and was really excited to try their ramen...but was pretty disappointed in the taste and flavor. We ordered the...","3"
"Pre-COVID review.We planned to return to Shoryu but decided to try somewhere new. Enter Bone Daddies. There was a 15 minute wait after 8 pm on Sunday for...","3"
"I was hoping to order smørrebrød (open-faced sandwiches), but by the time I arrived at 1pm they were already sold out. FYI the woman at the front said that...","4"
"Snaps & Rye takes me back to my childhood - and I'm not even Danish!  My grandmother used to serve open sandwiches on ceramic boards, and the meatballs I...","5"
"Really nice coffee place perfect for lunch. I didn't get a chance to try smorrebrod when I went to Denmark so this was my chance to try it.The rye bread is...","4"
"So happy I discovered this place on Yelp! Came here for lunch after walking along Hyde Park to get to Piccadilly Circus. It is nestled right along Lancaster...","5"
"Last day in London. So getting a lovely breakfast before leaving is ideal. Our hotel was located right around the corner from this place, so we decided to...","5"
"Excellent pub to visit while in the Hyde Park area. I made reservations and was greeted right away when we entered. After a long day of travel (Seattle to...","5"
"With all the good reviews, I was expecting much more. I got the papardelle with ragu sauce. The pasta was done well, but the flavor of the red sauce is not...","3"
"Serendipity!I landed in London today for a work event and wandered around this evening looking for dinner before the jet lag kicked in. Luckily, I...","5"
"Nice place where to buy fresh pasta of really good quality at a fair price.","4"
"The decor in here is absolutely FABULOUS. I completely couldn't get ever the detail and intricacies of everything from the walls to the ceilings. House...","4"
"Solid grubGot the buffalo chicken sandwich, buffalo chicken tenders, and buffalo wingsDead hippie burger is great, definitely a must have.Inside decor...","4"
"The problem here is the managing director is a tool bag. He tries to sabatoge others by stealing their burger recipes. That's not good","1"
"Popped in for a quick pizza...chose the saucisson, a glass of rouge & a carafe of waterThe pizza had a small handful of saucisson (poor), was tough round...","2"
"Decent Italian restaurant just off Oxford Circus but in the quiter area which can be good especially for a catch up amongst friends.As starter we shared...","3"
"Great food, friendly staff, great recommendations.Clean and modern atmosphere. Very refreshing for day one in London.","5"
"Yoobi has become one of my favorite takeout places in London. I've had quite a few of their cones recently, as Deliveroo has had a free delivery deal going...","4"
"If you're walking around in the Soho area and are feeling peckish, this place is great for a snack.  Handrolls really hit the spot and they've got some nice...","4"
"Went to Yoobi for after work dinner and it was pretty good but not amazing.Yoobi serves typical western style sushi with combinations such as spicy tuna...","4"
"Good place in London for thai food. Cheap prices also.The service was very kind. We had the pad thai and the red curry with coconut steamed rice. Food...","4"
"Love this place....popped in for a quick bite. Service was outstanding. Shared green curry with steamed rice, and Jasmin tea... delicious and very...","5"
"Been here a few times during the week for 'working/social' lunches.Initially caught by the name as I strolled passed one morning, decided to venture in...","4"
"The quality of the meat and vegetables are good! Bibibom is great hut a little bit oily. The desert is very interesting.","4"
"Excellent food,was with 2 teenage kids, a great DIY grilling experience, we all loved it.The service was lovely, and the facilities clean and elegant.","5"
"This is my worst dining experience ever! A green big worm serving in a chicken karaage. The waitress apologized but not sincerely, and how ""generous"" of...","1"
"The majority of our group wanted Fish and Chips while I did not but we somehow came to an agreement on having Korean for dinner. We walked in without a...","4"
"While it's nothing to write to Korea/LA/NYC about, it definitely satisfies the craving. It's annoying that you have to pay for all side dishes (which are...","4"
"I've been to a few Korean places in London and most places are very experience and small portions.  This place however was true opposite.  I'm still waiting...","3"
"Good but not great. Definitely cramped at the street level. I let myself be upsold to the lunch special.  I haven't had tofu soup before but I actually...","3"
"Inside: little bit cramped in the upstairs, but it was empty so there was space to spare. There's also a downstairs sitting area, but I never went down to...","4"
"Great to see a dumpling specialist open in London!This used to be Pitt Cue Co, and the main downside of this location is still there - the squashed,...","4"
"You couldn't ask for a more classic London kebab shop. Had a gorgeous falafel plate with couscous and all the fixings, really nice guys who work here. Will...","5"
"(Comentario en español al final)I'll write this review in two languages for more people to understand what I'm saying so if you keep reading you'll find a...","5"
"I came here with my family during a super busy lunch hour on a Friday. We were taking a break during our visit at the Buckingham Palace so we noticed this...","5"
"Located at the upper level of Cardinal Place, this place was very crowded and extremely noisy. The tables were set up cafeteria style. If you don't mind...","3"
"Can't beat their katsu curry (chicken or veggie!). I introduced my American friend to it and she absolutely loved the restaurant. I feel like the juices are...","4"
"Five stars for a quaint restaurant tucked away in the Mayfair area. We actually just stumbled upon The Little Square while looking for lunch. Fair warning,...","5"
"We didn't see the upstairs area, but downstairs was intimate and tiny. We had bread, which was tasty but would have been excellent if warmed up a bit and...","5"
"I don't leave reviews, but this place deserves the review. I was surprised with the flavor of the risotto and the dessert. Best place that I ate food in London.","5"
"My family and I were desperately searching for a restaurant in Kensington that served good breakfast. We sat outside on a weekday and the waitress came...","5"
"What an amazing spot in London! We Americans would have franchised this a long time ago...sadly. This was a wonderful combination of a local, neighborhood...","4"
"Nice little restaurant and pub in the Kensington area. Prices are reasonable and a great atmosphere. Our waiter was great and put up with our not thinking...","4"
"Yes yes yes Sushi is lovely and sushi is expensive Here is it just lovelyI'm so glad I found a place in south London that doesn't sell Chinese food AND...","5"
"Fast, friendly, and inexpensive this sushi shop is just what I was looking for. The fish was simple yet fresh. The miso soup was adequate, but the gyoza...","5"
"I am so putting this place on my speed dial! What an amazing find. The food is so good and fresh, and the price is just crazy good. 2 miso soup, 1 portion...","5"
"We had weekday lunch here and chose to eat from the longer mezes menu rather than the special lunch menu. We selected eight mezes which was slightly more...","5"
"Stopped here for lunch on our trip to London. Was not crowded and prices and service was very good. Had the beef kabab plate with rice and tzatziki. The...","4"
"What a great place.  We were walking around London the night before our flight out and was walking to a restaurant when we passed this one.  Always open for...","5"
"These are the best burgers you'll have in London. I'm not joking. These burger patties are made with high quality beef and served medium rare. They're...","5"
"It was rated best no 1 in the uk not sure why but so i got to try it because i saw the ads. Tried it and it was good to be honest but it was just small and...","3"
"I felt fooled. I'm not sure what I was expecting but their tofu burger is a slice of tofu with sauce on top. The sauce was good but nothing spectacular....","3"
"Our second very enjoyable Georgian restaurant on the trip.  Both were crowded and we felt lucky to get a table without reservations.   Departing the...","4"
"Having recently visited Georgia my friend and I are now obsessed with Georgian food. Tbilisi had everything we wanted: Badrijani - aubergines with walnut...","5"
"This place is just fantastic. My husband and I walked in Friday around 9pm and it's lucky I called  a half hour before coming as it was jammed. I advise...","5"
"Wow, what a find!Served here is Chinese Xinjiang cuisine, from the western highlands near Tibet. Lots of lamb, a bit shy of beef and no definitely pork....","5"
"A lovely place right by St Pauls. Great Lunch Deal, especially if you are vegetarian.The decor is nothing special- not very Vietnamese. The price was a...","4"
"Their beef pho literally cured my hangover. 10/10 experience. Cannot stop thinking about it","5"
"Opened just a few weeks ago, this little Vietnamese take-away place enriches the Charlotte-Street area in Fitzrovia with yet another culinary adventure. I...","4"
"Excellent food and great service. Their homemade vegetable curry is the best I've had","5"
"Had lunch at Fego today...here are my thoughts:Ambiance is great. Love the location and the restaurant itself is quaint.Service can be summed up as...","3"
"After walking the stretch of St. John's Wood High Street, we finally reached this great restaurant. The menu is HUGE and has almost too many good...","4"
"Fantastic service and food all around. The fish game in particular was on point. Arriving at 6pm, the place really began picking up at about 6:30 and got...","5"
"Every dish from the bread, make your own salad, appetizer, plats to dessert, EXCELLENT! Attentive service and wonderful atmosphere. Lovely Sunday family...","5"
"Good enough but more about style over substance.This popular Mayfair eatery looks quaint and inviting from its little mews street. And first impressions...","2"
"I wasn't sure what to expect from this spot, since it seemed to be in an office-type area. But the restaurant impressed from the moment I entered. It felt...","5"
"Whilst Yamal Alsham in Knightsbridge was decidedly average, this branch in Imperial Wharf is significantly better. Other than not immediately receiving...","4"
"Went there last night for some food and Shisa. Food  was very delicious and the Shisa was one of the best we ever smoked. The service was fast and the staff...","5"
"Very good experience at this restaurant. Customer service was great, the food was great, all-around good restaurant. Me and my wife went and we will...","5"
"A friend had told me about this tiny little gem, and we finally got a chance to check it out while visiting London over the Christmas holidays. It is small...","4"
"Hands down favorite night of our trip! My 84 year old father in law had a great time speaking Italian with some Paisans from  Italy Food could not have...","5"
"Hello friends! I've never been one to particularly enjoy high tea but being in London, I just couldn't leave without having it at Harrod's tea room! While...","4"
"This is a super late review. I came here on my trip to London last year and loved every second of my tea service. The tea itself was delicious but I've been...","5"
"Everyone at my table had something different -- only one of us had the proper tea service, but she loved it. My son had a burger with frites, and had no...","4"
"The king crab is sooo delicious.. I've never tasted crab like it! It is like a mix between crab and lobster meat. The oriental clams were nice also. The cod...","5"
"We walked in at 2:15pm to a nearly empty restaurant for Sunday brunch. My partner asked whether there was any seat for 2 people. The manager (Luis Calote)...","1"
"We had grilled crab leg and shoulder with lemon and butter sauce.  The crab is not fresh. Seafood restaurant does not serve fresh seafood.... And the...","2"
"Love Primrose Hill, and this is a great pub in the middle of it. Really nice feel when you walk in, welcoming and relaxed at the same time.Great selection...","4"
"We came to the princess after hanging out in the park on a Thursday night after dinner. They have a good beer selection, strong cocktails and good snack...","5"
"Oh my gawsh. Soooo salty! It's been 17 hours since I ate there and my mouth is still funny. Wasn't just one dish either - 3 of us and everything was salty....","2"
"Loved the service, the food, the sapphire Latte! Beautiful and uniquely pink, EL&N is a must  visit when in London especially this location due to it's...","5"
"So far my favorite in decor of the EL&N franchise. Pink Unicorns and Pink Sweethearts with Valentine's messages are dreamy, fun and wrap you in a fantasy of...","5"
"A colleague and I were walking around after shopping at Harrods and we passed this adorable little cafe! The floral decor and the sweets right at the...","5"
"One of the quintessential eats for any Gooner! Nothing better to start your day with than a good ol pie drowned in gravy before heading to the pubs nearby...","5"
"Arsenal may have had a decade from hell, but we've got a damned good pie shop. Pierbury names its wide selection of pies after Arsenal legends. As I hate...","4"
"Wow- so delicious.  Just writing this review is making me want to fly back to London for another meal at Piebury Corner.The menu has a good variety of...","5"
"The food was amazing! Flavors were on point and the presentation beautiful. The wine pairing was excellent as well. Service was professional, warm and...","5"
"We chose Caraffini off of reviews and the desire to have Italian food on our 25th anniversary while visiting from America. This is our favorite restaurant...","5"
"We selected Caraffini after a long day of sight seeing.  We showed complete inappropriately dressed. (Think US tourist).  We were warmly welcomed.  The food...","5"
"Delicious Sunday roast!Although their preset Sunday roast dinner stopped at 6:30 and we came after that time, we were still able to have a delicious taste...","5"
"Great experience in London at Hawksmoor.  In town for work solo sat at the bar.  Bartender know how to make a drink.  Delicious old fashion, stirred, glass...","4"
"Before our trip to London, my girlfriend and I did an extensive search on Sunday Roast restaurants. After going back and forth between Hawksmoor and...","3"
"Get the chicharrones. Actually, get two plates of the chicharrones. And get all of the ceviches. You won't regret it.Seriously, the pork belly...","5"
"Not impressed. Terrible customer service. Sad to ya because I like to support my Hispanic businesses but this place is a disappointment. The bartender seems...","1"
"Great ceviche, a bit strong but well recommended. Can recommend the drinks as well, and they have a happy hour. Nice and friendly staff.Ate the ceviches...","4"
"A great lunchtime find! - The first time I encountered Brizzli's they was a queue out the door. Realising they are a busy street with lots of food options I...","5"
"A delicious hole-in-the-wall place that never disappoints! My American friends and I come back here every time we are in London for the pasta","5"
"Best value lunch around Euston but make sure you have an appetite.Order from the always full to the brim display cabinet in any combination to find...","5"
"We went for lunch and had our Vietnamese cravings well satiated. We had two types of summer rolls -- fresh prawn and bbq prawn. Both were absolutely...","4"
"Visiting London from Los Angeles and we're in the mood for some Vietnamese foods. This restaurant popped up as we yelped and used TripAdvisor. Reviews are...","4"
"I would describe my experience here as very underwhelming. It seemed promising because of the reviews, the great smell when entering and the amount of...","2"
"Private members club situated in central London. Recently moved to new premises, and includes various restaurants and  bars. Hottest place in London -...","5"
"Food, ambience and drinks are great. Love the Mexican restaurant they have upstairs but the main floor one is better as it's more spacious and offers a good...","5"
"Fabulous members club in Mayfair and an ideal setting for a cocktail pre or post dinner. Located a level below ground off Berkeley square, it's very...","5"
"Excellent food, excellent service and very fair pricing.  I'll certainly be back!  Our waiter Tommy was prompt and helpful.","5"
"We've been in London about six days and have now officially eaten at this restaurant twice. Service is exceptional, warm, friendly, and the owner came by...","5"
"Locale was one of my favorite dinner stops while my mom was visiting me in London. She's a bit of a picky eater, but the menu here had enough variety (and...","5"
"We attended a wedding at the Orange. It was a beautiful pub !  And a beautiful wedding ! Highly recommend on your journey of pubs in London UK. The decor...","4"
"Absolutely LOVE this place!!! It's so chic and trendy! The food is delicious too so it's tough to not adore this place. Definitely recommend it!","4"
"I had my birthday lunch here, and everything was spot on. Ambience was absolutely beautiful -- both inside and the surrounding area. The room we booked...","5"
"Great place to come and hang out with a very Latin atmosphere. The music is great and the service is phonemic.The arepas of crillo are by far my favorite...","5"
"Walking along the waterway we saw this joint. Being that some of the closest people to me are Venezuelan I decided to give it a try. Maybe it was a bad day...","3"
"I've just recently discovered this charming spot right off the canal and it's been an awesome option for takeaway during lockdown. I've gone twice now and...","5"
"Great food at a good price. Some of the best Thai I've had! Right off the main road, this place had a good variety of options and good portion size for the...","5"
"Loved everything about this restaurant from the service to the food. Came on a Tuesday night for a date night with my husband. We made a reservation...","5"
"We ordered Take Away tonight. Our Appetizer starter were shrimp rolls. They were yumm but how can you go wrong. As for the mains, we wanted our usual Pad...","4"
"Such a neighborhood gem with incredible service!Due to a little mix up on our side, we weren't even supposed to have a booking. Despite that they...","5"
"Super fast delivery via Deliveroo. Got the eggplant pasta starter and then the pasta with ragu and then the cacio y Pepe. Amazing flavors textures and...","4"
"Absolutely fabulous neighborhood restaurant with amazing Italian tapas. New experience for me and Grappa but much enjoyed. Ravioli was a superstar. Can't...","5"
"These guys are amazing. Speedy, friendly service.Decent wine options. Very good, inexpensive food. Would definitely recommend! Oh - and i love the...","5"
"Amazing food, service needs some work.5 minutes from Highbury and Islington Tube and overground this Vietnamese restaurant had taken a tough area to do...","3"
"Nice restaurant away from the busy London center, just outside Highbury & Inslington tube station.Cosy environment, nice graffiti over the walls, friendly...","4"
"Jin Jiang is the kind of authentic Szechuan that is hard to find yet incredibly rewarding. You get a bevy of usual dishes expertly prepared alongside what...","5"
"This place is the real deal!  If you are looking for a fantastic sourdough pizza in London, look no further than Franco Manca.  They have a lovely...","5"
"tiny little spot with delicious sourdough pizza. we ate here three times while in london. ive been trying to recreate the stilton pizza since we left. 5/5.","5"
"Pretty good Italian.  Everyone in our party got different types of pizzas and we all liked them. I've had better in the states but this place did the trick...","4"
"Princi is one of my favourite Italian spots in London. A very cozy place, with awesome contemporary Italian decor. Authentic food, with delicious, fresh...","5"
"Food looks amazing.  One thing looks better than the next.It is a little hectic when you come in and the employees are busy and maybe not particularly...","4"
"Awesome pizza joint in London with huge pizza menu. Also dishes like lasagna and chicken available. Order and find a spot at the bar or wait in line for...","5"
"A delicious meal awaits you! Order the lamb chops, there were amazing! Service was wonderful- the owner is very kind and generous.","5"
"We went in search of Greek. It was a brisk walk from the Bertha DocHouse Cinema; right as we strolled up, the rain came and swept us in.They sat us in the...","5"
"I am traveling alone this week in London for work and was playing tourist over the weekend, looking for a reasonably priced family run restaurant and...","5"
"Looking for something different to eat and wanting soup I decided to try this restaurant. It's spinach with mushrooms soup comes blended and was delicious....","5"
"For a place that is so highly rated, it was surprisingly easy to get a prime table on the patio when every other place in town seemed packed. The food was...","4"
"Heard about it on some restaurant sites and decided to try despite my trepidation of eating in Leicester Square. It was great, very authentic Turkish. I...","5"
"Dayyyyyuuuummm where did this Indian food come from?! I was sitting at home and decided to order a Deliveroo. And that is how Guglee came into my life. The...","5"
"One of the best Indian restaurant!Especially tandoori chicken and lamb were sooo nice!Also classic style curry was tasty.","5"
"This will be our go to Indian restaurant. While this was our first time dining here, we will be back. The menu contains a varied selection of Indian food as...","5"
"2 visits in 3 days. Am I nuts, is it really good, or both?? We'll leave that question for another day! Simply really good burgers in a quaint, intimate (aka...","4"
"After 8 months this family of Los Angelinos in London eating experience has not been great. I know we're spoiled in LA and there really isn't much...","5"
"We were taking a stroll down Portobello looking for a bite to eat on Christmas Eve. Most of the usual food vendors were closed and then the urge for a full...","5"
"Visiting the Portobello Market for the first time. Needed something to eat (quick) before we end up buying every food item for sale at the market. The Full...","5"
"After a hot-long-day of playing tourist in London, we decided to eat Ethiopian food per my brother-in-laws request . Not knowing where to go, we asked our...","5"
"I just ate here on my last night in London and I wanted to boost the signal because it was delicious. I've had a tough time getting enough vegetables into...","4"
"Do not just walk by this spot! We were visiting London and new to the area, and decided to opt for something other than the British pub. Sooo glad we did!...","5"
"What a great evening. All seven of us had a fun, well serviced time. The food was fantastic, service attentive and helpful in a cool space. No wonder that...","5"
"Ordered takeaway from here and the Acharri Murgha (#32) is off the charts in flavor! It tops the ruby chicken from dishoom imo. It has such a stand out...","4"
"[Pre-COVID post]I ordered the chicken tikka masala, as it's considered one of the national foods of the UK, lamb goshti, garlic naan and bulleit naan. The...","4"
"I love love love Italian food. Especially the pasta and seafood. This restaurant has limited indoor seating, so I'd recommend booking in advance if you...","4"
"It will not disappoint.... we came in at 10pm thinking they would turn us away due to us being late for dinner. Not only were they accommodating, they were...","5"
"We came here after Buckingham Palace, it was great! I got Cannelloni with Pork and Mushrooms, which I'd been craving for a while, and it didn't disappoint....","4"
"Nice atmosphere wonderful staff and great food.  We had the Sunday Special which was the Roast for sharing, it was plenty for two.  Everything was...","5"
"First off, it shouldn't be a shock that a Michelin restaurant on the Kings Road is serving fantastic food, so read this review as mere assurance that you're...","5"
"British ingredients. Seasonal, high quality cooking. Family run.  And all at very reasonable pricing, especially by Chelsea/Kings Road standards.I don't...","5"
"Wow. Just wow. Went for the Sunday roast menu- absolutely delish. The food came out out quickly and since we were sitting right next to the staging area, we...","5"
"This place is sooooo good for delivery when you're too knackered to cook, but want to eat something yummy! I called, ordered and then delicious, fresh,...","4"
"I was so so so happy with my bahn mi sandwich. We ducked in just before the Metric show at The Forum for a quick bite. I had the crispy pork bahn mi and...","5"
"Nice healthy lunch option here. The Pho is fantastic and reasonable at £7. They also do very nice looking Vietnamese baguettes which I've yet to try.There...","5"
"OMG it was the best fish and chips .It was very well done and fried , the fish tasted fresh and well seasoned. They got 2 sizesI , my son and daughter got...","5"
"Lovely fish and chips in town. Great batter and great chips. Recommended if you are around. Will be coming back soon hopefully if im around again. Thank you...","4"
"The fish was crispy, chips were kinda crispy. It was my first time eating fish and chips. I prefer the fries and fried chicken back home to be honest. I...","3"
"This place is perfect non-touristy hotspot for a drink while in London. It's small and out of the way but is the perfect place to get the true London pub...","4"
"Because I'm not risking my life,  I've decided to go back through my diaries and journals and review places I've noted. The Shah in London. One of the...","5"
"Enjoyed poppadums and sauces gratis-Thanks. Loved the biryani & veg curry; nans (garlic & peshawari) were excellent. Leftovers tasted better for lunch :)...","4"
"So good! Get the Chicken Tikka sizzle or the chicken tikka masala with garlic naan. You will love this food it's actually amazing and pretty good for the...","5"
"One of those places that's nice enough from the outside, but come in and be greeted and seated and menued. That's when you see it, the wonderful food and...","5"
"Didn't have reservations here but popped in, ended up sitting at their bar counter, which wasn't ideal for conversation but nice for people watching. We...","4"
"Came here while waiting for the owner of the rental place to show up.  My friends and I stopped by with a lot of luggage and the staff was super nice in...","4"
"Yup, it's exactly how you hope it is.  In being there I travelled back 30 years to the way restaurants used to be.  It was homey, authentic, and you felt...","5"
"My favourite all round restaurant in London (Toresano) was a, now closed, tapas restaurant. And I miss it. Lots. Not least because it was within walking...","4"
"Absolute the nicest place you could choose to have some nice, typical Spanish tasting tapas. The owners are still original related to the ones who opened...","5"
"I've been to Hana a few times now, and I haven't been disappointed by the food yet. It is consistently good, especially in an area that is lacking in Korean...","4"
"So this is my second Korean meal this week in London and damn it's good! We had a combination of starters to share - the chicken pieces with sesame seeds...","5"
"They have the tastiest jap chae I've had around London! I definitely recommend that dish for everyone to try. I've tried a few dishes on the menu and their...","4"
"Walking down Baker Street was not producing any inspiration for somewhere nice to eat, it was all Subway, Nando's, Macdonalds and burger bars. Then I...","3"
"Just utterly delightful.What a super find.  Central London with this gem.I won't over waffle on this review. Basically, awesome, fresh, tantalising,...","5"
"Came here for dinner recently and had a nice meal with family. The three of us ordered spaghetti bolognese, spaghetti pesto, seafood linguini, zucchini...","4"
